"","date","inc","inc.top","inc.bot","pop","time_point","week","group"
"181",2021-05-12,0.000253218697643273,0.000483158863461493,2.32785318250535e-05,765417,19,3,"d2"
"182",2021-05-13,0.000250112566685757,0.0004793464268852,2.08787064863146e-05,765417,20,3,"d2"
"183",2021-05-14,0.000247504700292929,0.000476263082882806,1.87463177030516e-05,765417,21,3,"d2"
"184",2021-05-15,0.000245440637560426,0.000474028602390738,1.68526727301138e-05,765417,22,3,"d2"
"185",2021-05-16,0.00024397735464558,0.00047278250127172,1.51722080194409e-05,765417,23,3,"d2"
"186",2021-05-17,0.000243184764532419,0.000472687377483385,1.36821515814528e-05,765417,24,3,"d2"
"187",2021-05-18,0.000243147507132181,0.000473932792504925,1.23622217594361e-05,765417,25,4,"d2"
"188",2021-05-19,0.000243967069769356,0.000476739781007927,1.11943585307843e-05,765417,26,4,"d2"
"189",2021-05-20,0.000245764283954341,0.00048136608405156,1.01624838571224e-05,765417,27,4,"d2"
"190",2021-05-21,0.000248682250611594,0.000488112213251067,9.25228797212098e-06,765417,28,4,"d2"
"191",2021-05-22,0.000252889752511007,0.000497328466196946,8.45103882506691e-06,765417,29,4,"d2"
"192",2021-05-23,0.000258585219353639,0.000509423026513683,7.74741219359434e-06,765417,30,4,"d2"
"193",2021-05-24,0.000275506153198391,0.000543880966153069,7.13134024371383e-06,765417,31,4,"d2"
"194",2021-05-25,0.00030055008908018,0.000594506301607948,6.59387655241156e-06,765417,32,5,"d2"
"195",2021-05-26,0.00033142051497056,0.000656713954120724,6.1270758203962e-06,765417,33,5,"d2"
"196",2021-05-27,0.000369171021072925,0.000732618155453302,5.72388669254805e-06,765417,34,5,"d2"
"197",2021-05-28,0.000415042401479886,0.000824706746686221,5.37805627355057e-06,765417,35,5,"d2"
"198",2021-05-29,0.000470490727303979,0.000935897409529842,5.08404507811569e-06,765417,36,5,"d2"
"199",2021-05-30,0.000537217571519545,0.00106959819174808,4.83695129101162e-06,765417,37,5,"d2"
"200",2021-05-31,0.000617201526593374,0.00122977060985331,4.63244333344267e-06,765417,38,5,"d2"
"201",2021-06-01,0.000712729538987372,0.00142099237813402,4.46669984072519e-06,765417,39,6,"d2"
"202",2021-06-02,0.000826698479481507,0.00164906060271,4.33635625301244e-06,765417,40,6,"d2"
"203",2021-06-03,0.000965807879745367,0.00192737730218347,4.23845730726414e-06,765417,41,6,"d2"
"204",2021-06-04,0.00113132640303614,0.00225848239127645,4.17041479583189e-06,765417,42,6,"d2"
"205",2021-06-05,0.00132621741432766,0.00264830485862939,4.12997002592137e-06,765417,43,6,"d2"
