"time","top","med","bottom","date"
167.5,0.0193550551658063,0.00967752758292187,3.74241878828957e-14,2021-10-07
168,0.0191990017086787,0.00959950085435699,3.53000373965816e-14,2021-10-08
168.5,0.0190274189636768,0.00951370948185504,3.32960390830279e-14,2021-10-08
169,0.0188409428848683,0.00942047144244983,3.14054223888243e-14,2021-10-09
169.5,0.018640248600816,0.00932012430042282,2.96217966679089e-14,2021-10-09
170,0.0184260455470557,0.0092130227735418,2.79391299642922e-14,2021-10-10
170.5,0.0181990725148661,0.00909953625744623,2.63517289735907e-14,2021-10-10
171,0.0179600926703005,0.00898004633516269,2.48542201182485e-14,2021-10-11
171.5,0.0177098885950442,0.0088549442975338,2.34415316749021e-14,2021-10-11
172,0.0174492573975773,0.00872462869879971,2.21088768957235e-14,2021-10-12
172.5,0.0171790059394516,0.00858950296973622,2.08517380687718e-14,2021-10-12
173,0.0168999462173479,0.00844997310868379,1.96658514654064e-14,2021-10-13
173.5,0.0166128909370922,0.00830644546855538,1.85471931256692e-14,2021-10-13
174,0.0163186493110683,0.0081593246555429,1.74919654352459e-14,2021-10-14
174.5,0.0160180231056009,0.00800901155280869,1.64965844501664e-14,2021-10-14
175,0.0157118029599812,0.0078559014799984,1.55576679278208e-14,2021-10-15
175.5,0.0154007649939725,0.0077003824969936,1.46720240251458e-14,2021-10-15
176,0.0150856677159387,0.00754283385797627,1.3836640626994e-14,2021-10-16
176.5,0.0147672492392661,0.00738362461963957,1.30486752697376e-14,2021-10-16
177,0.0144462248105464,0.00722311240527933,1.23054456270834e-14,2021-10-17
